id,name,drilling_started,drilling_completed,client_name,owner_name,depth_meters,purpose_is,method_is,drill_name,drill_operator_name,length_meters,is_closed,location_name,isn93_east,isn93_north,wgs84_latitude,wgs84_longitude
79067,LB-67,NULL,NULL,Landsvirkjun,NULL,27.7,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526311.5,464340.8,"64° 40' 44.77""N","18° 26' 55.75""W"
79068,LB-68,NULL,NULL,Landsvirkjun,NULL,17.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526251.4,464400.6,"64° 40' 46.72""N","18° 27' 0.24""W"
79069,LB-69,NULL,NULL,Landsvirkjun,NULL,26.1,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526434.3,464146.9,"64° 40' 38.47""N","18° 26' 46.62""W"
79070,LB-70,NULL,NULL,Landsvirkjun,NULL,20.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526454.2,464035.8,"64° 40' 34.88""N","18° 26' 45.19""W"
79071,LB-71,NULL,NULL,Landsvirkjun,NULL,26,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526380.2,464101.1,"64° 40' 37.1""N","18° 26' 50.73""W"
79072,LB-72,NULL,NULL,Landsvirkjun,NULL,26,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,525038.6,461465.1,"64° 39' 12.26""N","18° 28' 33.54""W"
79073,LB-73,NULL,NULL,Landsvirkjun,NULL,33.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,524956.9,461261.7,"64° 39' 5.71""N","18° 28' 39.82""W"
79074,LB-74,NULL,NULL,Landsvirkjun,NULL,29.2,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526039.9,464606.1,"64° 40' 53.41""N","18° 27' 16.6""W"
79075,LB-75,NULL,NULL,Landsvirkjun,NULL,29,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526075.6,464571.9,"64° 40' 52.30""N","18° 27' 13.39""W"
79076,LB-76,NULL,NULL,Landsvirkjun,NULL,17,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526110.9,464536.8,"64° 40' 51.15""N","18° 27' 10.75""W"
79077,LB-77,NULL,NULL,Landsvirkjun,NULL,31,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,525962.6,465368.5,"64° 41' 18.5""N","18° 27' 21.39""W"
79078,LB-78,NULL,NULL,Landsvirkjun,NULL,14.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526115.8,465314.9,"64° 41' 16.28""N","18° 27' 9.87""W"
79079,LB-79,NULL,NULL,Landsvirkjun,NULL,17.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526259.8,465327.7,"64° 41' 16.65""N","18° 26' 59.0""W"
79080,LB-80,NULL,NULL,Landsvirkjun,NULL,35.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526311.4,465274.9,"64° 41' 14.93""N","18° 26' 55.14""W"
79081,LB-81,NULL,NULL,Landsvirkjun,NULL,14.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526071.4,465934.3,"64° 41' 36.29""N","18° 27' 12.82""W"
79082,LB-82,NULL,NULL,Landsvirkjun,NULL,22,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,525913.2,465858.7,"64° 41' 33.90""N","18° 27' 24.80""W"
79083,LB-83,NULL,NULL,Landsvirkjun,NULL,14.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,525950.6,466109.2,"64° 41' 41.97""N","18° 27' 21.82""W"
79084,LB-84,NULL,NULL,Landsvirkjun,NULL,11.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,525695.7,466080.2,"64° 41' 41.11""N","18° 27' 41.7""W"
79085,LB-85,NULL,NULL,Landsvirkjun,NULL,11.5,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,525568,466059.2,"64° 41' 40.47""N","18° 27' 50.72""W"
79086,LB-86,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522300,458300,"64° 37' 30.74""N","18° 32' 1.62""W"
79087,LB-87,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522305,458305,"64° 37' 30.90""N","18° 32' 1.24""W"
79088,LB-88,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522310,458310,"64° 37' 31.6""N","18° 32' 0.86""W"
79089,LB-89,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522315,458315,"64° 37' 31.22""N","18° 32' 0.48""W"
79090,LB-90,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522320,458320,"64° 37' 31.38""N","18° 32' 0.10""W"
79091,LB-91,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522325,458325,"64° 37' 31.54""N","18° 31' 59.73""W"
79092,LB-92,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522330,458330,"64° 37' 31.70""N","18° 31' 59.35""W"
79093,LB-93,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522335,458335,"64° 37' 31.86""N","18° 31' 58.97""W"
79094,LB-94,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522340,458340,"64° 37' 32.3""N","18° 31' 58.59""W"
79095,LB-95,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522345,458345,"64° 37' 32.19""N","18° 31' 58.21""W"
79096,LB-96,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522350,458350,"64° 37' 32.35""N","18° 31' 57.83""W"
79097,LB-97,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522355,458355,"64° 37' 32.51""N","18° 31' 57.45""W"
79098,LB-98,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522360,458360,"64° 37' 32.67""N","18° 31' 57.7""W"
79099,LB-99,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522365,458365,"64° 37' 32.83""N","18° 31' 56.69""W"
79100,LB-100,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,522370,458370,"64° 37' 32.99""N","18° 31' 56.31""W"
79101,LB-101,NULL,1984-09-30 00:00:00.0000000,Landsvirkjun,NULL,27.2,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,508200.7,432656,"64° 23' 44.92""N","18° 49' 47.96""W"
79102,LB-102,NULL,1984-09-30 00:00:00.0000000,Landsvirkjun,NULL,16.6,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,508120.2,432581.7,"64° 23' 42.53""N","18° 49' 53.99""W"
79103,LB-103,NULL,1984-09-30 00:00:00.0000000,Landsvirkjun,NULL,28,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,508227.9,432729.3,"64° 23' 47.29""N","18° 49' 45.92""W"
79104,LB-104,NULL,1984-09-30 00:00:00.0000000,Landsvirkjun,NULL,27.3,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,507981.2,432433.4,"64° 23' 37.76""N","18° 50' 4.39""W"
79105,LB-105,NULL,1984-09-30 00:00:00.0000000,Landsvirkjun,NULL,22,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,508050.2,432499.8,"64° 23' 39.89""N","18° 49' 59.23""W"
79106,LB-106,NULL,1984-09-30 00:00:00.0000000,Landsvirkjun,NULL,24.7,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,508068.3,432549.2,"64° 23' 41.49""N","18° 49' 57.87""W"
79107,LB-107,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526296.6,462469.6,"64° 39' 44.35""N","18° 26' 58.10""W"
79108,LB-108,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526313.4,462666.8,"64° 39' 50.71""N","18° 26' 56.71""W"
79109,LB-109,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526333.7,462827.9,"64° 39' 55.91""N","18° 26' 55.7""W"
79110,LB-110,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,525056.7,461423.4,"64° 39' 10.91""N","18° 28' 32.20""W"
79111,LB-111,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,525048.4,461371.5,"64° 39' 9.23""N","18° 28' 32.86""W"
79112,LB-112,NULL,NULL,Landsvirkjun,NULL,22.6,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,525051.1,461399.6,"64° 39' 10.14""N","18° 28' 32.64""W"
79113,LB-113,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526262.2,464204.2,"64° 40' 40.37""N","18° 26' 59.56""W"
79114,LB-114,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526262.5,464203.6,"64° 40' 40.35""N","18° 26' 59.54""W"
79115,LB-115,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526264.8,464201.6,"64° 40' 40.29""N","18° 26' 59.36""W"
79116,LB-116,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526269.6,464197.8,"64° 40' 40.16""N","18° 26' 59.0""W"
79117,LB-117,NULL,NULL,Landsvirkjun,NULL,NULL,Virkjanarannsóknir,Bein hola,Óþekkti loftborinn,NULL,NULL,0,Kvíslaveita,526222.4,464119,"64° 40' 37.63""N","18° 27' 2.62""W"
81201,PH-101,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,467294.2,405277.3,"64° 8' 55.54""N","19° 40' 19.8""W"
81202,PH-102,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,466797.5,404930.9,"64° 8' 44.19""N","19° 40' 55.54""W"
81203,PH-103,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,466302.4,404579.8,"64° 8' 32.67""N","19° 41' 31.87""W"
81204,PH-104,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465817.7,404087.8,"64° 8' 16.61""N","19° 42' 7.30""W"
81205,PH-105,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465453.7,403920.7,"64° 8' 11.9""N","19° 42' 34.7""W"
81206,PH-106,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465060.7,403176,"64° 7' 46.90""N","19° 43' 2.50""W"
81207,PH-107,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,464736.5,402558.2,"64° 7' 26.83""N","19° 43' 25.94""W"
81208,PH-108,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465253.3,403539.9,"64° 7' 58.72""N","19° 42' 48.57""W"
81209,PH-109,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465705.7,404405.3,"64° 8' 26.82""N","19° 42' 15.84""W"
81210,PH-110,NULL,NULL,NULL,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465748.4,404211.8,"64° 8' 20.59""N","19° 42' 12.53""W"
81211,PH-111,NULL,NULL,NULL,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465961.8,404916,"64° 8' 43.41""N","19° 41' 57.32""W"
81301,PH-01,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,22,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,475453.6,408460.3,"64° 10' 40.78""N","19° 30' 17.48""W"
81302,PH-02,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,20,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,474856.3,407249.7,"64° 10' 1.53""N","19° 31' 0.97""W"
81303,PH-03,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,28.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,474223.4,408894.3,"64° 10' 54.47""N","19° 31' 48.83""W"
81304,PH-04,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,29,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,474817.8,409747.4,"64° 11' 22.17""N","19° 31' 5.34""W"
81305,PH-05,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,29,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,476668.4,409713.7,"64° 11' 21.55""N","19° 28' 48.24""W"
81306,PH-06,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,28,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,476936.1,407806.3,"64° 10' 20.3""N","19° 28' 27.35""W"
81307,PH-07,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,31,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,476687.6,406498.7,"64° 9' 37.74""N","19° 28' 45.1""W"
81308,PH-08,NULL,NULL,Landsvirkjun,NULL,23,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,470365.8,404059.6,"64° 8' 17.23""N","19° 36' 31.4""W"
81309,PH-09,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,19.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,467972.8,402969.3,"64° 7' 41.25""N","19° 39' 27.12""W"
81310,PH-10,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,472999,410206.8,"64° 11' 36.51""N","19° 33' 20.35""W"
81311,PH-11,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,474436,410724.4,"64° 11' 53.62""N","19° 31' 34.22""W"
81312,PH-12,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,3.6,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,474926.1,410785.3,"64° 11' 55.71""N","19° 30' 57.94""W"
81313,PH-13,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,2.6,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,474533.4,410522.2,"64° 11' 47.12""N","19° 31' 26.87""W"
81314,PH-14,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,4.8,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,474484.9,410489.6,"64° 11' 46.5""N","19° 31' 30.45""W"
81315,PH-15,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,4.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,474128.1,410251.3,"64° 11' 38.26""N","19° 31' 56.74""W"
81316,PH-16,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,5.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,473696.4,409954,"64° 11' 28.54""N","19° 32' 28.53""W"
81317,PH-17,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,4,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,473335,409640,"64° 11' 18.30""N","19° 32' 55.10""W"
81318,PH-18,1979-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,6,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,472910,409330,"64° 11' 8.17""N","19° 33' 26.37""W"
81319,PH-19,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,22,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,472987.9,410412.4,"64° 11' 43.14""N","19° 33' 21.31""W"
81320,PH-20,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,11.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,473148.5,410592.2,"64° 11' 49.0""N","19° 33' 9.53""W"
81321,PH-21,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,14.3,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,474102.5,410654.8,"64° 11' 51.28""N","19° 31' 58.88""W"
81322,PH-22,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,24,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,472735.6,409930.3,"64° 11' 27.50""N","19° 33' 39.68""W"
81323,PH-23,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,24,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,472868,409984.4,"64° 11' 29.29""N","19° 33' 29.91""W"
81324,PH-24,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,27,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,472977.6,409989.5,"64° 11' 29.49""N","19° 33' 21.80""W"
81325,PH-25,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,25,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,472954.5,410186.7,"64° 11' 35.84""N","19° 33' 23.63""W"
81326,PH-26,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,26.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,473178.9,410015.3,"64° 11' 30.37""N","19° 33' 6.90""W"
81327,PH-27,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,30,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,473377,410038,"64° 11' 31.16""N","19° 32' 52.24""W"
81328,PH-28,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,25,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,473451,410351.3,"64° 11' 41.30""N","19° 32' 46.96""W"
81329,PH-29,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,30,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,473573.3,410063,"64° 11' 32.3""N","19° 32' 37.72""W"
81330,PH-30,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,30,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,473774.4,410085.7,"64° 11' 32.81""N","19° 32' 22.83""W"
81331,PH-31,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,33,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,474073.3,410112.7,"64° 11' 33.77""N","19° 32' 0.71""W"
81332,PH-32,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,27.3,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,474076.3,410323.3,"64° 11' 40.57""N","19° 32' 0.62""W"
81333,PH-33,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,30,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,474264.5,410126.2,"64° 11' 34.26""N","19° 31' 46.55""W"
81334,PH-34,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,23.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,474823.9,410158.9,"64° 11' 35.46""N","19° 31' 5.13""W"
81335,PH-35,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,29.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,475168.9,410153.7,"64° 11' 35.38""N","19° 30' 39.57""W"
81336,PH-36,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,28.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,475505.6,410075.9,"64° 11' 32.96""N","19° 30' 14.58""W"
81337,PH-37,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,29.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,476058.7,409941.4,"64° 11' 28.76""N","19° 29' 33.53""W"
81338,PH-38,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,29.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,476602.7,409804.9,"64° 11' 24.48""N","19° 28' 53.16""W"
81339,PH-39,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,29.8,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465976.6,404964.5,"64° 8' 44.98""N","19° 41' 56.27""W"
81340,PH-40,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,14.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,466399,406153.8,"64° 9' 23.53""N","19° 41' 25.99""W"
81341,PH-41,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,32.7,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,468323.6,407877.7,"64° 10' 19.86""N","19° 39' 4.92""W"
81342,PH-42,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,33.4,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,468319.4,407873.4,"64° 10' 19.72""N","19° 39' 5.23""W"
81343,PH-43,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,32.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,466398.3,406149.1,"64° 9' 23.38""N","19° 41' 26.4""W"
81344,PH-44,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,19,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465373.9,405166.1,"64° 8' 51.27""N","19° 42' 41.1""W"
81345,PH-45,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,26.5,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,465832.8,404484.1,"64° 8' 29.42""N","19° 42' 6.51""W"
81346,PH-46,1980-01-01 00:00:00.0000000,NULL,Landsvirkjun,NULL,25,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sandafell,468463.8,406214,"64° 9' 26.18""N","19° 38' 53.29""W"
81347,PH-47,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,477824.8,408857.5,"64° 10' 54.18""N","19° 27' 22.13""W"
81348,PH-48,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,477712.7,409321,"64° 11' 9.13""N","19° 27' 30.68""W"
81349,PH-49,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,477566.8,409274,"64° 11' 7.57""N","19° 27' 41.46""W"
81350,PH-50,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,477480.3,409204.9,"64° 11' 5.32""N","19° 27' 47.83""W"
81351,PH-51,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,477201.7,409163.5,"64° 11' 3.92""N","19° 28' 8.44""W"
81352,PH-52,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,477331.9,409372.1,"64° 11' 10.68""N","19° 27' 58.90""W"
81353,PH-53,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,477180.6,409530.3,"64° 11' 15.76""N","19° 28' 10.20""W"
81354,PH-54,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,477187.4,409604.7,"64° 11' 18.16""N","19° 28' 9.74""W"
81355,PH-55,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,477200.4,409571.7,"64° 11' 17.10""N","19° 28' 8.76""W"
81356,PH-56,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,476819.7,409753.6,"64° 11' 22.88""N","19° 28' 37.6""W"
81357,PH-57,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,476343.4,409870.4,"64° 11' 26.53""N","19° 29' 12.40""W"
81358,PH-58,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,475773.8,410001.1,"64° 11' 30.61""N","19° 29' 54.67""W"
81359,PH-59,NULL,NULL,Landsvirkjun,NULL,NULL,Rannsóknarhola,Bein hola,NULL,NULL,NULL,0,Sultartangi,475335.1,410115.8,"64° 11' 34.20""N","19° 30' 27.24""W"
